"products_id";"category_id";"category_name"
"140352634";"315587";"Komputery/Akcesoria (Laptop, PC)/Przejściówki, śledzie/Przejściówki"
"140487866";"259651";"Biuro i Reklama/Sprzęt biurowy/Filtry prywatyzujące"
"140432420";"258224";"Komputery/Oprogramowanie/Antywirusy i bezpieczeństwo"
"140675976";"77780";"Komputery/Akcesoria (Laptop, PC)/Podstawki chłodzące"
"140685338";"77781";"Komputery/Akcesoria (Laptop, PC)/Stacje dokujące"
"140362269";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140363932";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140365390";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140365404";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140482279";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140485953";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140489455";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140489504";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140489627";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140489630";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140489632";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140559778";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140600775";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140474635";"77784";"Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Pokrowce i etui"
"140494351";"77785";"Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Torby"
"140623561";"77783";"Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Plecaki"
"140672425";"77785";"Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Torby"
"140671301";"77783";"Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Plecaki"
"140353694";"315587";"Komputery/Akcesoria (Laptop, PC)/Przejściówki, śledzie/Przejściówki"
"140428821";"315587";"Komputery/Akcesoria (Laptop, PC)/Przejściówki, śledzie/Przejściówki"
"140409412";"257291";"Komputery/Napędy optyczne i nośniki/Nośniki/Blu-ray"
"140555424";"260043";"Komputery/Urządzenia VR/Gogle VR"
"140597305";"486";"Komputery/Komputery stacjonarne"
"140457955";"315587";"Komputery/Akcesoria (Laptop, PC)/Przejściówki, śledzie/Przejściówki"
"140461670";"45940";"Komputery/Dyski i pamięci przenośne/Obudowy i kieszenie/Adaptery IDE/SATA"
"140356304";"315587";"Komputery/Akcesoria (Laptop, PC)/Przejściówki, śledzie/Przejściówki"
"140360315";"260037";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Pasty i taśmy termoprzewodzące"
"140678092";"260029";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Chłodzenie procesorów"
"140352815";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140678660";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140678667";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140457201";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140476231";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140483059";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140492976";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140469550";"260021";"Komputery/Akcesoria (Laptop, PC)/Kamery internetowe"
"140641930";"260021";"Komputery/Akcesoria (Laptop, PC)/Kamery internetowe"
"140661842";"260021";"Komputery/Akcesoria (Laptop, PC)/Kamery internetowe"
"140362061";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140427308";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140427311";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140479557";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140673836";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140673837";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140663834";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140565263";"64493";"Biuro i Reklama/Akcesoria biurowe/Przyborniki"
"140473452";"67139";"RTV i AGD/Sprzęt satelitarny/Akcesoria/Splittery"
"140541135";"67131";"RTV i AGD/Sprzęt satelitarny/Konwertery"
"140671750";"111856";"Dom i Ogród/Budownictwo i Akcesoria/Elektryka i akcesoria/Przedłużacze"
"140353998";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140356904";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140364932";"260572";"RTV i AGD/Sprzęt audio dla domu/Kolumny głośnikowe/Podstawy, stojaki, uchwyty/Uchwyty do kolumn"
"140418063";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140365601";"310513";"Komputery/Tablety/Akcesoria"
"140462851";"310513";"Komputery/Tablety/Akcesoria"
"140543979";"10532";"Telefony i Akcesoria/Akcesoria GSM/Folie i szkła ochronne"
"140419229";"14310";"RTV i AGD/Sprzęt audio dla domu/Radia"
"140681244";"14310";"RTV i AGD/Sprzęt audio dla domu/Radia"
"140362875";"14310";"RTV i AGD/Sprzęt audio dla domu/Radia"
"140425202";"14310";"RTV i AGD/Sprzęt audio dla domu/Radia"
"140509995";"14310";"RTV i AGD/Sprzęt audio dla domu/Radia"
"140632752";"303729";"RTV i AGD/Sprzęt audio przenośny/Radioodtwarzacze"
"140354035";"4421";"Komputery/Urządzenia sieciowe/Huby USB"
"140663313";"260043";"Komputery/Urządzenia VR/Gogle VR"
"140356944";"305589";"RTV i AGD/Zasilanie/Baterie specjalistyczne"
"140493204";"305585";"RTV i AGD/Zasilanie/Baterie"
"140597820";"305585";"RTV i AGD/Zasilanie/Baterie"
"140597823";"305589";"RTV i AGD/Zasilanie/Baterie specjalistyczne"
"140600996";"305581";"RTV i AGD/Zasilanie/Akumulatorki"
"140665519";"305585";"RTV i AGD/Zasilanie/Baterie"
"140665520";"305585";"RTV i AGD/Zasilanie/Baterie"
"140671742";"305589";"RTV i AGD/Zasilanie/Baterie specjalistyczne"
"140682617";"305589";"RTV i AGD/Zasilanie/Baterie specjalistyczne"
"140682626";"305585";"RTV i AGD/Zasilanie/Baterie"
"140436207";"147905";"Komputery/Części do laptopów/Baterie"
"140436336";"147905";"Komputery/Części do laptopów/Baterie"
"140436476";"147905";"Komputery/Części do laptopów/Baterie"
"140438296";"147905";"Komputery/Części do laptopów/Baterie"
"140617718";"252386";"Motoryzacja/Narzędzia i sprzęt warsztatowy/Wyposażenie warsztatu/Oświetlenie/Lampy warsztatowe"
"140649194";"10774";"Dom i Ogród/Oświetlenie/Źródła światła"
"140682965";"256542";"Dom i Ogród/Oświetlenie/Girlandy świetlne"
"140682966";"256542";"Dom i Ogród/Oświetlenie/Girlandy świetlne"
"140679204";"11985";"Dom i Ogród/Wyposażenie/Ozdoby świąteczne i okolicznościowe/Boże Narodzenie/Oświetlenie choinkowe"
"140437930";"4476";"Komputery/Dyski i pamięci przenośne/Dyski HDD"
"140563170";"257335";"Komputery/Dyski i pamięci przenośne/Dyski SSD"
"140352967";"4576";"Komputery/Urządzenia wskazujące/Myszki/Przewodowe"
"140353054";"4576";"Komputery/Urządzenia wskazujące/Myszki/Przewodowe"
"140353058";"4575";"Komputery/Urządzenia wskazujące/Myszki/Bezprzewodowe"
"140363144";"4574";"Komputery/Urządzenia wskazujące/Klawiatury/Przewodowe"
"140462510";"4574";"Komputery/Urządzenia wskazujące/Klawiatury/Przewodowe"
"140463872";"4574";"Komputery/Urządzenia wskazujące/Klawiatury/Przewodowe"
"140480956";"4574";"Komputery/Urządzenia wskazujące/Klawiatury/Przewodowe"
"140357176";"4575";"Komputery/Urządzenia wskazujące/Myszki/Bezprzewodowe"
"140357180";"4575";"Komputery/Urządzenia wskazujące/Myszki/Bezprzewodowe"
"140358842";"4575";"Komputery/Urządzenia wskazujące/Myszki/Bezprzewodowe"
"140455278";"315588";"Komputery/Akcesoria (Laptop, PC)/Przejściówki, śledzie/Śledzie"
"140363926";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140489500";"147906";"Komputery/Części do laptopów/Zasilacze do laptopów"
"140366369";"77785";"Komputery/Akcesoria (Laptop, PC)/Torby, pokrowce/Torby"
"140365707";"77780";"Komputery/Akcesoria (Laptop, PC)/Podstawki chłodzące"
"140678099";"260040";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Wentylatory"
"140429099";"260849";"Komputery/Podzespoły komputerowe/Chłodzenie i tuning/Chłodzenie wodne/Pompy i rezerwuary"
"140496719";"260737";"Komputery/Urządzenia sieciowe/Kontrolery sieciowe"
"140427305";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140564919";"4577";"Komputery/Urządzenia wskazujące/Myszki/Podkładki"
"140570092";"256155";"Sport i turystyka/Elektronika sportowa/Zegarki sportowe, smartbandy/Zegarki sportowe, smartbandy"
"140656249";"16641";"Komputery/Urządzenia wskazujące/Piloty"
"140508247";"67286";"RTV i AGD/Elektronika/Wtyki, gniazda, przejściówki/Splittery antenowe"
"140520779";"249162";"Dom i Ogród/Meble/Salon/Szafki RTV"
"140353995";"260572";"RTV i AGD/Sprzęt audio dla domu/Kolumny głośnikowe/Podstawy, stojaki, uchwyty/Uchwyty do kolumn"
"140354682";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140441395";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140508176";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140508180";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140642013";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140565251";"45580";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Podstawy"
"140606860";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140451945";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140455810";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140455814";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140455854";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140488487";"16301";"RTV i AGD/TV i Video/Stoliki, uchwyty, półki/Uchwyty"
"140354781";"10855";"Komputery/Urządzenia sieciowe/Bluetooth"
"140360216";"260736";"Komputery/Urządzenia sieciowe/Karty sieciowe Wi-Fi"
"140446816";"260736";"Komputery/Urządzenia sieciowe/Karty sieciowe Wi-Fi"
"140487361";"260737";"Komputery/Urządzenia sieciowe/Kontrolery sieciowe"
"140428878";"257731";"Komputery/Urządzenia sieciowe/Routery WiFi i Access Pointy"
"140676917";"258709";"Komputery/Serwery i akcesoria/Serwery"
"140352826";"260735";"Komputery/Urządzenia sieciowe/Karty sieciowe"
"140354182";"260735";"Komputery/Urządzenia sieciowe/Karty sieciowe"
"140355321";"260735";"Komputery/Urządzenia sieciowe/Karty sieciowe"
"140453740";"260735";"Komputery/Urządzenia sieciowe/Karty sieciowe"
"140356909";"4421";"Komputery/Urządzenia sieciowe/Huby USB"
"140358211";"4421";"Komputery/Urządzenia sieciowe/Huby USB"
"140359346";"4421";"Komputery/Urządzenia sieciowe/Huby USB"
"140466215";"4421";"Komputery/Urządzenia sieciowe/Huby USB"
"140493310";"4421";"Komputery/Urządzenia sieciowe/Huby USB"
"140601700";"67285";"RTV i AGD/Elektronika/Wtyki, gniazda, przejściówki/Przejściówki"
"140456067";"260738";"Komputery/Urządzenia sieciowe/Akcesoria/Wtyki, trójniki, końcówki"
"140359023";"260739";"Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby"
"140359031";"260739";"Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby"
"140625166";"260739";"Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby"
"140638495";"260739";"Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby"
"140360552";"260739";"Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby"
"140646682";"260739";"Komputery/Urządzenia sieciowe/Sprzęt sieciowy/Switche i huby"
"140664373";"258813";"Komputery/Serwery i akcesoria/Akcesoria/Szyny montażowe"
"140461400";"71708";"Komputery/Urządzenia sieciowe/Akcesoria/Szafy"
